longitude,latitude,housing_median_age,median_income,median_house_value,ocean_proximity_NEAR BAY,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR OCEAN,ocean_proximity_ISLAND,rooms_per_household,log_population_per_household,bedrooms_per_room
-117.83,33.99,14.0,6.2734,267000.0,0,1,0,0,0,6.549701,1.141525,0.156958
-117.84,33.98,26.0,6.1076,221200.0,0,1,0,0,0,6.134907,1.212202,0.153106
-117.83,33.97,11.0,7.0329,368300.0,0,1,0,0,0,7.450865,1.207875,0.142943
-117.87,34.04,7.0,6.6288,339700.0,0,1,0,0,0,6.802554,1.306380,0.150866
-117.86,34.02,19.0,5.9716,262100.0,0,1,0,0,0,6.680806,1.359153,0.148730
-117.86,34.01,16.0,5.1762,264400.0,0,1,0,0,0,6.371389,1.430028,0.093912
-117.87,34.02,16.0,6.4333,271500.0,0,1,0,0,0,6.198953,1.308286,0.161881
-117.84,34.04,4.0,6.9754,402500.0,0,1,0,0,0,6.969209,1.233076,0.155036
-117.85,34.06,24.0,7.5286,462700.0,0,1,0,0,0,6.627119,1.091525,0.158887
-117.85,34.08,23.0,8.105,386200.0,0,1,0,0,0,6.516854,0.964546,0.143103
-117.85,34.07,32.0,11.1077,500001.0,0,1,0,0,0,8.010526,1.133098,0.132720
-117.86,34.08,31.0,7.5196,380900.0,0,1,0,0,0,7.358601,1.073020,0.138273
-117.87,34.08,33.0,5.6015,267200.0,0,1,0,0,0,5.913613,0.980665,0.158477
-117.87,34.07,21.0,3.8167,258700.0,0,1,0,0,0,6.149740,1.056958,0.186746
-117.85,34.1,22.0,4.51,189900.0,0,1,0,0,0,5.858597,0.962708,0.182275
-117.86,34.09,29.0,5.5496,218200.0,0,1,0,0,0,6.330049,1.286665,0.151751
-117.85,34.09,16.0,6.4667,263900.0,0,1,0,0,0,6.998464,1.154860,0.140255
-117.86,34.09,26.0,6.1498,239100.0,0,1,0,0,0,6.276243,1.119870,0.159038
-117.87,34.1,25.0,3.775,191700.0,0,1,0,0,0,5.207547,0.938680,0.216033
-117.87,34.09,31.0,3.6484,189600.0,0,1,0,0,0,4.681388,1.073052,0.220350
-117.88,34.1,32.0,4.2685,216600.0,0,1,0,0,0,5.557947,1.032454,0.184987
-117.89,34.09,36.0,5.5629,188300.0,0,1,0,0,0,5.454819,1.107608,0.176698
-117.87,34.09,36.0,5.2405,220000.0,0,1,0,0,0,6.335000,1.163151,0.150750
-117.87,34.08,33.0,3.2469,206900.0,0,1,0,0,0,4.560302,1.042193,0.220386
-117.88,34.09,29.0,3.5109,186000.0,0,1,0,0,0,4.692308,1.116312,0.231265
-117.86,34.1,23.0,3.5977,180600.0,0,1,0,0,0,5.439914,1.046490,0.193294
-117.86,34.1,29.0,5.0832,196900.0,0,1,0,0,0,6.045918,1.098612,0.166245
-117.87,34.1,15.0,3.875,173300.0,0,1,0,0,0,5.058406,0.974991,0.212670
-117.84,34.1,17.0,3.8465,180700.0,0,1,0,0,0,5.134993,1.063263,0.207249
-117.85,34.11,27.0,3.1133,180600.0,0,0,1,0,0,4.201923,0.861956,0.230549
-117.87,34.12,33.0,4.2454,183800.0,0,1,0,0,0,6.073746,1.152214,0.175328
-117.88,34.12,33.0,5.1708,158500.0,0,1,0,0,0,5.755814,1.360778,0.184512
-117.88,34.12,34.0,4.0417,178000.0,0,1,0,0,0,6.080000,1.247032,0.180921
-117.87,34.12,34.0,3.8571,174500.0,0,1,0,0,0,4.626728,1.269087,0.219124
-117.87,34.11,23.0,4.6556,199600.0,0,1,0,0,0,5.516961,1.049483,0.201426
-117.87,34.11,34.0,4.5234,192200.0,0,1,0,0,0,5.807018,1.254015,0.159366
-117.88,34.11,30.0,4.1411,182700.0,0,1,0,0,0,4.978998,1.176789,0.195328
-117.89,34.12,35.0,4.9239,168800.0,0,1,0,0,0,5.975610,1.280256,0.163946
-117.88,34.12,35.0,4.0938,165300.0,0,1,0,0,0,5.446367,1.325670,0.175349
-117.89,34.11,36.0,4.5221,151300.0,0,1,0,0,0,5.267974,1.069881,0.182382
-117.88,34.11,18.0,3.2383,157000.0,0,1,0,0,0,4.455793,0.981781,0.229217
-117.89,34.12,35.0,3.9934,141900.0,0,1,0,0,0,5.399254,1.518892,0.187975
-117.89,34.12,35.0,4.05,141300.0,0,1,0,0,0,4.940063,1.482464,0.204981
-117.89,34.11,27.0,3.6875,140200.0,0,1,0,0,0,4.887550,1.181431,0.219803
-117.9,34.11,37.0,4.2019,140100.0,0,1,0,0,0,5.164659,1.436231,0.198289
-117.88,34.13,25.0,2.8547,155600.0,0,1,0,0,0,4.107544,0.988425,0.255569
-117.88,34.12,36.0,4.1836,164300.0,0,1,0,0,0,5.574176,1.293522,0.172992
-117.89,34.13,34.0,4.1995,147400.0,0,1,0,0,0,5.607792,1.321236,0.178786
-117.9,34.13,25.0,2.6619,117600.0,0,1,0,0,0,4.090426,1.338634,0.278283
-117.9,34.13,32.0,2.6292,136100.0,0,1,0,0,0,4.581006,1.298775,0.238415
-117.9,34.13,5.0,1.5,139800.0,0,1,0,0,0,3.620579,0.968291,0.280639
-117.9,34.13,37.0,3.1597,133000.0,0,1,0,0,0,4.237647,1.302913,0.234314
-117.9,34.12,33.0,2.6629,124100.0,0,1,0,0,0,4.952909,1.599416,0.255034
-117.9,34.12,33.0,4.0529,138200.0,0,1,0,0,0,4.028497,1.403630,0.232154
-117.9,34.12,35.0,3.3322,151400.0,0,1,0,0,0,4.330317,1.291437,0.202717
-117.91,34.13,34.0,2.2132,138500.0,0,1,0,0,0,4.858044,1.185185,0.212987
-117.92,34.13,42.0,2.8643,132600.0,0,0,1,0,0,4.827397,1.430508,0.225880
-117.91,34.12,41.0,3.7846,145500.0,0,1,0,0,0,4.515203,1.339171,0.216236
-117.91,34.12,33.0,4.1944,149500.0,0,1,0,0,0,4.667785,1.247957,0.222142
-117.92,34.12,32.0,2.9459,144400.0,0,1,0,0,0,4.656934,1.372051,0.225705
-117.93,34.12,36.0,3.5385,134400.0,0,0,1,0,0,3.675000,1.201470,0.227891
-117.9,34.11,23.0,2.1667,142600.0,0,1,0,0,0,4.023589,1.396562,0.275544
-117.91,34.11,20.0,3.525,153000.0,0,1,0,0,0,4.429173,1.212075,0.216593
-117.92,34.11,24.0,3.2202,126200.0,0,1,0,0,0,4.400000,1.204438,0.244891
-117.94,34.1,31.0,3.3625,153400.0,0,1,0,0,0,5.077869,1.336941,0.205004
-117.97,34.11,18.0,3.0417,137500.0,0,0,1,0,0,4.730769,1.537694,0.227642
-117.99,34.08,11.0,3.5625,141000.0,0,0,1,0,0,4.517891,1.468941,0.219675
-117.99,34.07,31.0,3.4327,147200.0,0,0,1,0,0,4.342939,1.495394,0.244857
-117.98,34.07,15.0,3.0184,139400.0,0,0,1,0,0,4.304982,1.336151,0.250635
-117.98,34.07,28.0,2.9107,152500.0,0,0,1,0,0,4.083333,1.540445,0.240363
-117.99,34.06,32.0,2.564,145800.0,0,0,1,0,0,4.186555,1.497520,0.247290
-118.0,34.07,34.0,2.25,138500.0,0,0,1,0,0,3.981221,1.328929,0.268868
-117.99,34.07,35.0,2.4911,145900.0,0,0,1,0,0,4.506702,1.485739,0.214158
-117.99,34.08,35.0,2.8906,134800.0,0,0,1,0,0,5.403141,1.608390,0.200581
-117.97,34.08,8.0,3.0806,142400.0,0,0,1,0,0,4.534676,1.382372,0.236803
-117.97,34.08,30.0,3.3261,164100.0,0,0,1,0,0,4.629938,1.405343,0.212842
-117.96,34.07,32.0,3.7736,158400.0,0,1,0,0,0,4.343284,1.349429,0.243643
-117.97,34.07,20.0,3.2,157100.0,0,1,0,0,0,4.408120,1.212272,0.240427
-117.97,34.07,22.0,2.7802,162500.0,0,1,0,0,0,4.292537,1.375037,0.253129
-117.98,34.08,17.0,3.4784,152200.0,0,0,1,0,0,4.510533,1.477711,0.228022
-117.98,34.1,22.0,3.7727,159700.0,0,0,1,0,0,4.805603,1.520542,0.213567
-117.98,34.09,31.0,3.5,161300.0,0,0,1,0,0,5.173401,1.491655,0.200781
-117.97,34.09,27.0,4.1304,160500.0,0,0,1,0,0,4.683727,1.477480,0.213225
-117.95,34.11,29.0,3.1034,140800.0,0,0,1,0,0,4.597222,1.538956,0.225579
-117.96,34.1,35.0,3.2957,141600.0,0,0,1,0,0,4.770686,1.522555,0.223984
-117.97,34.1,33.0,2.9712,143900.0,0,0,1,0,0,4.609467,1.554713,0.202824
-117.97,34.1,26.0,4.0,160100.0,0,0,1,0,0,5.068841,1.538113,0.197999
-117.96,34.09,30.0,3.4427,160800.0,0,0,1,0,0,4.687609,1.463918,0.228220
-117.96,34.09,6.0,3.1621,131000.0,0,0,1,0,0,3.939516,1.161133,0.273286
-117.96,34.1,30.0,3.2266,141800.0,0,0,1,0,0,4.322430,1.489433,0.236757
-117.97,34.09,31.0,3.4032,143400.0,0,0,1,0,0,4.147761,1.215400,0.229939
-117.95,34.09,21.0,2.8375,166500.0,0,1,0,0,0,5.286396,1.453217,0.218510
-117.95,34.08,34.0,3.125,154100.0,0,1,0,0,0,5.084821,1.349927,0.208955
-117.95,34.09,18.0,2.851,140600.0,0,1,0,0,0,3.561934,1.364920,0.274809
-117.96,34.08,39.0,2.2679,151800.0,0,1,0,0,0,3.240964,1.319343,0.314126
-117.96,34.08,33.0,3.1912,159900.0,0,1,0,0,0,4.895047,1.435478,0.204770
-117.96,34.08,28.0,3.9741,173100.0,0,1,0,0,0,5.082585,1.431058,0.194984
-117.94,34.09,21.0,2.1062,176700.0,0,1,0,0,0,4.324281,1.023439,0.249354
-117.94,34.08,32.0,4.4653,195400.0,0,1,0,0,0,5.440644,1.211390,0.190089
-117.94,34.08,34.0,4.064,201200.0,0,1,0,0,0,4.852217,1.139631,0.241624
-117.94,34.08,35.0,4.87,187700.0,0,1,0,0,0,5.724880,1.161954,0.174258
-117.95,34.08,37.0,3.2969,189000.0,0,1,0,0,0,5.030973,1.089723,0.178540
-117.95,34.07,37.0,4.1172,176500.0,0,1,0,0,0,5.256614,1.218940,0.200805
-117.93,34.09,34.0,3.9861,163900.0,0,1,0,0,0,5.121495,1.167813,0.196624
-117.93,34.09,35.0,4.2062,161300.0,0,1,0,0,0,4.797546,1.118856,0.195652
-117.93,34.09,35.0,4.0167,165500.0,0,1,0,0,0,4.950262,1.051261,0.186674
-117.93,34.09,37.0,4.4625,154200.0,0,1,0,0,0,5.042553,1.185505,0.189873
-117.92,34.08,36.0,3.8705,191900.0,0,1,0,0,0,5.562771,1.078203,0.177432
-117.92,34.08,35.0,4.1312,185200.0,0,1,0,0,0,5.091787,1.110617,0.193548
-117.93,34.07,34.0,3.3977,188800.0,0,1,0,0,0,5.161172,1.098612,0.216466
-117.93,34.08,36.0,4.5078,187100.0,0,1,0,0,0,5.688797,1.207287,0.179431
-117.93,34.08,35.0,3.9583,206000.0,0,1,0,0,0,5.382813,1.085506,0.185776
-117.93,34.08,36.0,4.3947,197000.0,0,1,0,0,0,5.871324,1.197703,0.178460
-117.93,34.08,36.0,4.125,185800.0,0,1,0,0,0,5.587500,1.269585,0.177293
-117.91,34.08,33.0,3.6625,217100.0,0,1,0,0,0,5.224719,0.966685,0.194409
-117.91,34.08,35.0,3.5795,186900.0,0,1,0,0,0,5.507634,1.189750,0.184338
-117.92,34.08,36.0,4.2986,189600.0,0,1,0,0,0,6.036735,1.106742,0.169709
-117.92,34.08,35.0,3.5536,207000.0,0,1,0,0,0,6.098361,1.198383,0.173656
-117.92,34.08,35.0,5.7039,199400.0,0,1,0,0,0,5.873065,1.094476,0.163943
-117.91,34.1,28.0,3.2813,181100.0,0,1,0,0,0,5.144847,1.023933,0.195452
-117.91,34.09,20.0,3.0441,185400.0,0,1,0,0,0,4.493250,0.868870,0.239658
-117.92,34.09,35.0,5.0123,165700.0,0,1,0,0,0,5.451807,1.254483,0.175691
-117.92,34.1,33.0,4.375,150500.0,0,1,0,0,0,4.888041,1.334063,0.206663
-117.9,34.1,31.0,3.7083,166000.0,0,1,0,0,0,4.881494,1.053225,0.217160
-117.91,34.1,35.0,4.25,166700.0,0,1,0,0,0,5.481038,1.267201,0.174071
-117.92,34.1,35.0,4.0052,160700.0,0,1,0,0,0,5.336898,1.237108,0.201403
-117.89,34.1,27.0,2.9437,180400.0,0,1,0,0,0,4.920471,0.953584,0.217899
-117.89,34.1,35.0,3.8304,175900.0,0,1,0,0,0,5.647163,1.192202,0.170801
-117.89,34.1,34.0,3.125,168600.0,0,1,0,0,0,4.923077,1.252763,0.200684
-117.9,34.1,35.0,4.5655,176600.0,0,1,0,0,0,5.670807,1.120456,0.173421
-117.9,34.09,34.0,4.125,220800.0,0,1,0,0,0,5.872180,1.131887,0.174136
-117.9,34.08,32.0,5.212,201200.0,0,1,0,0,0,5.589189,0.969960,0.172147
-117.89,34.09,37.0,2.4167,181300.0,0,1,0,0,0,5.121359,0.959982,0.265403
-117.89,34.09,35.0,2.3971,188900.0,0,1,0,0,0,3.777429,0.602996,0.273859
-117.89,34.09,37.0,3.4453,176700.0,0,1,0,0,0,4.834667,1.076139,0.217319
-117.9,34.09,39.0,4.3409,191800.0,0,1,0,0,0,5.152239,0.979336,0.192932
-117.88,34.08,30.0,2.7763,187800.0,0,1,0,0,0,4.231884,0.775576,0.250815
-117.89,34.08,35.0,3.5,215600.0,0,1,0,0,0,4.806180,0.840453,0.195792
-117.89,34.08,25.0,3.1949,207400.0,0,1,0,0,0,4.433962,0.841893,0.231206
-117.89,34.07,32.0,3.8837,200300.0,0,1,0,0,0,5.559719,1.308396,0.189553
-117.9,34.08,32.0,3.2943,204400.0,0,1,0,0,0,4.907789,1.120747,0.228201
-117.87,34.06,25.0,10.1248,428500.0,0,1,0,0,0,7.545455,1.147665,0.128697
-117.88,34.06,23.0,5.9254,491200.0,0,1,0,0,0,6.388730,1.079325,0.168037
-117.9,34.06,35.0,7.5,287200.0,0,1,0,0,0,6.282297,1.052927,0.147753
-117.9,34.06,33.0,5.4469,274700.0,0,1,0,0,0,6.185455,1.105859,0.170488
-117.9,34.06,33.0,5.6406,266200.0,0,1,0,0,0,6.927083,1.102079,0.157143
-117.89,34.07,35.0,3.9808,188600.0,0,1,0,0,0,5.309963,1.087481,0.181376
-117.9,34.07,35.0,3.055,172000.0,0,1,0,0,0,5.878571,1.327454,0.178615
-117.89,34.07,35.0,4.5179,218800.0,0,1,0,0,0,6.780488,1.159078,0.164269
-117.9,34.06,34.0,5.3664,268300.0,0,1,0,0,0,6.370690,1.165304,0.158660
-117.9,34.07,36.0,5.8519,249400.0,0,1,0,0,0,6.771812,1.140239,0.162537
-117.91,34.07,36.0,5.0897,189000.0,0,1,0,0,0,5.225564,1.204349,0.194245
-117.91,34.07,33.0,4.5594,204200.0,0,1,0,0,0,5.351548,1.017709,0.190946
-117.92,34.06,34.0,3.5547,197600.0,0,1,0,0,0,5.051971,1.124557,0.216034
-117.92,34.07,36.0,4.7708,191700.0,0,1,0,0,0,5.106280,1.156486,0.195837
-117.92,34.07,29.0,3.2122,195500.0,0,1,0,0,0,4.133820,0.939855,0.234844
-117.91,34.06,29.0,5.112,218300.0,0,1,0,0,0,6.335283,0.991011,0.160308
-117.91,34.05,35.0,5.0758,211100.0,0,1,0,0,0,6.378000,1.239533,0.136406
-117.92,34.06,35.0,5.184,224900.0,0,1,0,0,0,6.041754,1.086711,0.161368
-117.93,34.06,37.0,5.4635,202100.0,0,1,0,0,0,5.810811,1.125281,0.174086
-117.93,34.06,35.0,3.9375,187500.0,0,1,0,0,0,5.465241,1.211432,0.179061
-117.93,34.05,36.0,4.1731,205100.0,0,1,0,0,0,5.491803,1.245712,0.164925
-117.93,34.05,32.0,4.2926,190700.0,0,1,0,0,0,5.407080,1.213836,0.203928
-117.92,34.07,38.0,9.7066,182500.0,0,1,0,0,0,8.750000,1.864080,0.125714
-117.93,34.06,28.0,3.4596,202800.0,0,1,0,0,0,5.165379,1.228401,0.205865
-117.95,34.05,34.0,5.8722,204800.0,0,1,0,0,0,5.734940,1.273769,0.158964
-117.94,34.06,32.0,4.0333,210200.0,0,1,0,0,0,5.495177,1.169461,0.193681
-117.94,34.06,34.0,3.6648,193900.0,0,1,0,0,0,4.297539,1.012211,0.219677
-117.93,34.07,36.0,5.3559,207300.0,0,1,0,0,0,5.666667,1.165203,0.173157
-117.94,34.07,25.0,3.3523,170800.0,0,1,0,0,0,4.997245,1.184781,0.222712
-117.95,34.07,37.0,3.2083,195200.0,0,1,0,0,0,5.055147,1.251712,0.189091
-117.95,34.06,32.0,4.6312,184800.0,0,1,0,0,0,5.479319,1.203973,0.184281
-117.96,34.07,35.0,4.6118,191700.0,0,1,0,0,0,5.812371,1.134391,0.187655
-117.96,34.06,34.0,4.4102,183200.0,0,1,0,0,0,6.098630,1.389030,0.171159
-117.96,34.06,31.0,2.067,167300.0,0,1,0,0,0,4.413567,1.162877,0.229053
-117.97,34.05,33.0,3.6563,162700.0,0,1,0,0,0,5.223022,1.522296,0.184573
-117.97,34.06,34.0,4.0469,166800.0,0,1,0,0,0,5.628931,1.477164,0.191061
-117.98,34.06,33.0,4.5417,160300.0,0,1,0,0,0,5.708861,1.515730,0.168514
-117.97,34.06,31.0,3.2413,155500.0,0,1,0,0,0,5.062374,1.484892,0.172893
-117.98,34.06,36.0,4.0274,160700.0,0,1,0,0,0,6.007538,1.597813,0.170222
-117.98,34.05,35.0,3.7454,156900.0,0,1,0,0,0,5.629808,1.654558,0.181896
-117.99,34.05,35.0,3.7917,151100.0,0,1,0,0,0,5.856209,1.549507,0.176897
-117.97,34.05,33.0,2.8438,157600.0,0,1,0,0,0,5.466307,1.537939,0.208087
-117.97,34.05,36.0,3.1667,158000.0,0,1,0,0,0,4.631841,1.311421,0.171858
-117.97,34.05,36.0,3.5179,161400.0,0,1,0,0,0,6.013889,1.261980,0.158584
-117.97,34.05,34.0,2.8333,155700.0,0,1,0,0,0,4.408602,1.371126,0.241463
-117.98,34.05,33.0,4.1429,159800.0,0,1,0,0,0,4.984026,1.544772,0.201923
-117.98,34.04,34.0,3.4722,154600.0,0,1,0,0,0,5.114458,1.442895,0.210836
-117.97,34.04,32.0,4.119,163300.0,0,1,0,0,0,4.651235,1.409179,0.195753
-117.97,34.04,28.0,2.5192,157300.0,0,1,0,0,0,4.345361,1.250551,0.247331
-117.96,34.03,35.0,3.4115,150400.0,0,1,0,0,0,5.193548,1.471288,0.207836
-117.96,34.03,35.0,3.9803,152600.0,0,1,0,0,0,5.201923,1.544557,0.203943
-117.95,34.03,33.0,3.7578,155800.0,0,1,0,0,0,4.554859,1.618177,0.224363
-117.95,34.03,35.0,2.7361,145700.0,0,1,0,0,0,4.491620,1.401541,0.197761
-117.96,34.05,35.0,4.6364,163100.0,0,1,0,0,0,4.679104,1.404779,0.209729
-117.96,34.05,36.0,3.0904,158600.0,0,1,0,0,0,5.193662,1.397673,0.183051
-117.95,34.05,35.0,4.375,156500.0,0,1,0,0,0,5.173913,1.481425,0.210848
-117.95,34.04,36.0,4.7679,153900.0,0,1,0,0,0,5.092683,1.566581,0.191571
-117.96,34.04,35.0,3.1591,148300.0,0,1,0,0,0,5.382075,1.472126,0.185802
-117.96,34.04,33.0,4.7955,158100.0,0,1,0,0,0,5.673152,1.467534,0.183813
-117.96,34.04,34.0,4.025,146900.0,0,1,0,0,0,5.152985,1.336571,0.191890
-117.96,34.05,32.0,3.7258,181900.0,0,1,0,0,0,5.244737,1.293284,0.194681
-117.94,34.05,34.0,3.7708,163500.0,0,1,0,0,0,5.336420,1.420427,0.187392
-117.94,34.04,36.0,3.5592,160200.0,0,1,0,0,0,4.284431,1.409233,0.247379
-117.94,34.04,34.0,3.8409,163000.0,0,1,0,0,0,5.459144,1.335410,0.195296
-117.94,34.05,34.0,3.3409,161200.0,0,1,0,0,0,5.063333,1.436671,0.200132
-117.95,34.05,31.0,3.494,154500.0,0,1,0,0,0,4.508637,1.359055,0.229459
-117.94,34.04,33.0,3.8864,158900.0,0,1,0,0,0,4.217514,1.490171,0.221701
-117.95,34.04,27.0,2.274,150800.0,0,1,0,0,0,3.480000,1.118850,0.324138
-117.94,34.03,35.0,3.83,149000.0,0,1,0,0,0,5.593284,1.422929,0.192795
-117.94,34.03,35.0,4.0521,151800.0,0,1,0,0,0,5.753138,1.446180,0.181091
-117.95,34.03,33.0,3.3389,157900.0,0,1,0,0,0,4.739362,1.394901,0.221100
-117.93,34.01,23.0,2.1863,157600.0,0,1,0,0,0,3.795238,1.530961,0.262233
-117.93,34.01,33.0,4.2266,153800.0,0,1,0,0,0,4.621333,1.544437,0.208309
-117.94,34.02,27.0,3.871,162900.0,0,1,0,0,0,5.404301,1.433291,0.190012
-117.95,34.02,19.0,3.875,135600.0,0,1,0,0,0,4.951754,1.373049,0.228521
-117.95,34.02,22.0,4.2578,144100.0,0,1,0,0,0,5.286501,1.198171,0.214174
-117.92,34.03,35.0,4.1118,157300.0,0,1,0,0,0,6.208333,1.424892,0.173751
-117.92,34.03,32.0,3.975,162400.0,0,1,0,0,0,4.850667,1.527794,0.206157
-117.92,34.03,35.0,3.9219,159500.0,0,1,0,0,0,4.769481,1.428414,0.208305
-117.93,34.03,35.0,3.8581,163100.0,0,1,0,0,0,5.359801,1.435911,0.184722
-117.93,34.03,30.0,4.7917,164500.0,0,1,0,0,0,5.211137,1.449781,0.198575
-117.93,34.04,23.0,4.9342,181000.0,0,1,0,0,0,5.735798,1.418240,0.183619
-117.93,34.04,30.0,4.8854,178100.0,0,1,0,0,0,5.280632,1.274545,0.178892
-117.9,34.04,15.0,4.5554,278300.0,0,1,0,0,0,5.761173,1.162069,0.182250
-117.9,34.05,33.0,7.6286,330400.0,0,1,0,0,0,8.386667,1.215901,0.120827
-117.91,34.04,15.0,4.6324,168800.0,0,1,0,0,0,5.173862,1.138227,0.201280
-117.92,34.05,36.0,4.6587,161900.0,0,1,0,0,0,5.002232,1.358570,0.186970
-117.88,34.01,16.0,4.7589,178200.0,0,1,0,0,0,5.200924,1.226579,0.197158
-117.88,34.0,21.0,3.6308,192100.0,0,1,0,0,0,5.022079,1.138588,0.198938
-117.89,34.01,23.0,3.6275,154100.0,0,1,0,0,0,4.876344,1.428663,0.210584
-117.9,34.01,27.0,3.7917,131100.0,0,1,0,0,0,4.835227,1.781767,0.223854
-117.9,34.01,27.0,3.9702,141400.0,0,1,0,0,0,4.823887,1.437107,0.198070
-117.91,34.02,17.0,3.2799,199300.0,0,1,0,0,0,4.860049,1.263745,0.231709
-117.9,34.02,15.0,5.0704,226200.0,0,1,0,0,0,5.629956,1.281801,0.176839
-117.91,34.02,22.0,3.8201,136200.0,0,1,0,0,0,5.011191,1.496499,0.069389
-117.92,34.01,35.0,3.375,127200.0,0,1,0,0,0,4.967480,1.804684,0.207529
-117.98,34.04,29.0,3.75,190600.0,0,1,0,0,0,5.318841,1.616658,0.211172
-117.96,34.02,33.0,2.375,133300.0,0,1,0,0,0,4.204819,1.712386,0.355301
-117.98,34.03,21.0,2.625,191100.0,0,1,0,0,0,4.801205,1.070097,0.203262
-117.9,33.99,18.0,3.443,171900.0,0,1,0,0,0,4.731107,1.137675,0.221521
-117.92,34.0,36.0,3.8125,136300.0,0,1,0,0,0,3.314286,1.707342,0.258621
-117.88,34.0,32.0,3.9375,187500.0,0,1,0,0,0,5.300000,1.223775,0.192453
-117.89,33.99,22.0,4.0324,211300.0,0,1,0,0,0,5.536379,1.104797,0.188875
-117.87,33.99,21.0,4.9271,209700.0,0,1,0,0,0,5.111712,1.297315,0.181530
-118.01,34.05,37.0,3.8125,138000.0,0,1,0,0,0,3.942197,1.547440,0.252199
-117.99,34.04,30.0,3.185,168300.0,0,1,0,0,0,4.763326,1.457027,0.214637
-118.02,34.04,27.0,5.065,215400.0,0,1,0,0,0,5.766871,1.285807,0.177482
-118.0,34.03,25.0,5.257,226100.0,0,1,0,0,0,6.163247,1.249828,0.167029
-117.98,34.02,32.0,3.1979,183900.0,0,1,0,0,0,4.516871,1.142619,0.221053
-117.98,34.02,33.0,4.4653,193200.0,0,1,0,0,0,5.872910,1.192706,0.179954
-117.98,34.01,27.0,5.7057,262100.0,0,1,0,0,0,6.937008,1.260606,0.158154
-117.99,34.0,26.0,6.6988,382500.0,0,1,0,0,0,7.200000,1.195017,0.132865
-118.02,34.02,21.0,5.2405,302400.0,0,1,0,0,0,6.183695,1.004918,0.164553
-117.97,34.01,33.0,3.7459,152900.0,0,1,0,0,0,5.198822,1.471985,0.198300
-117.97,34.01,33.0,3.7083,165500.0,0,1,0,0,0,5.797688,1.404906,0.189930
-117.97,34.0,28.0,3.8319,179000.0,0,1,0,0,0,5.403270,1.343853,0.189107
-117.97,33.99,22.0,4.7332,289900.0,0,1,0,0,0,5.669528,1.030921,0.185844
-117.98,34.0,22.0,6.019,324900.0,0,1,0,0,0,6.416961,1.246179,0.148128
-117.98,33.99,26.0,7.0778,334300.0,0,1,0,0,0,7.315098,1.140047,0.136105
-117.98,33.98,27.0,6.2217,333500.0,0,1,0,0,0,6.831832,1.137871,0.152088
-117.99,33.98,18.0,6.9695,360400.0,0,1,0,0,0,7.587173,1.213950,0.136207
-117.95,34.0,34.0,4.1328,176300.0,0,1,0,0,0,5.291759,1.420233,0.196970
-117.96,34.0,33.0,4.4038,186700.0,0,1,0,0,0,5.975930,1.350372,0.174295
-117.96,34.0,34.0,4.5163,183800.0,0,1,0,0,0,5.319923,1.319966,0.194454
-117.92,33.98,10.0,6.1552,362500.0,0,1,0,0,0,6.047900,1.188414,0.177836
-117.95,33.98,15.0,5.6716,330400.0,0,1,0,0,0,6.286050,1.108490,0.162199
-117.94,33.99,18.0,4.9932,284000.0,0,1,0,0,0,6.211813,1.153430,0.166885
-117.95,33.99,15.0,5.0142,269900.0,0,1,0,0,0,5.981955,1.290909,0.173957
-117.95,33.99,24.0,6.7978,325000.0,0,1,0,0,0,6.589189,1.193103,0.145201
-117.95,33.99,25.0,6.8492,332200.0,0,1,0,0,0,8.143939,1.228666,0.128372
-117.96,33.99,25.0,5.2852,297600.0,0,1,0,0,0,6.740000,1.193922,0.155786
-117.96,33.99,25.0,6.2517,311100.0,0,1,0,0,0,7.195373,1.242798,0.138621
-117.97,33.99,23.0,5.7268,300300.0,0,1,0,0,0,6.009009,1.033473,0.170915
-117.96,33.98,25.0,5.7407,302200.0,0,1,0,0,0,7.405882,1.259463,0.146148
-117.88,33.96,16.0,5.5469,265200.0,0,1,0,0,0,6.226397,1.278062,0.161551
-117.89,33.98,5.0,2.5125,184500.0,0,1,0,0,0,4.817473,0.791855,0.230246
-117.9,33.98,20.0,3.253,186700.0,0,1,0,0,0,4.582214,1.208317,0.230769
-117.9,33.97,23.0,5.4155,213200.0,0,1,0,0,0,6.541815,1.272894,0.170679
-117.75,34.06,52.0,1.9762,105800.0,0,0,1,0,0,4.242754,1.406026,0.271563
-117.75,34.06,52.0,0.4999,112500.0,0,0,1,0,0,3.875000,1.011601,0.145161
-117.74,34.06,4.0,1.4722,137500.0,0,0,1,0,0,3.769648,0.678130,0.363767
-117.75,34.05,27.0,1.7206,107500.0,0,0,1,0,0,4.505155,1.575892,0.247140
-117.75,34.05,37.0,2.1908,94600.0,0,0,1,0,0,3.669903,1.585861,0.243386
-117.75,34.06,44.0,2.0156,112500.0,0,0,1,0,0,4.076923,1.456426,0.283019
-117.75,34.06,52.0,1.625,67500.0,0,0,1,0,0,3.428571,1.882731,0.250000
-117.94,34.15,33.0,4.4821,220100.0,0,0,1,0,0,6.224638,1.115379,0.167637
-117.95,34.16,17.0,6.2654,273800.0,0,0,1,0,0,6.570637,1.183827,0.153035
-117.94,34.14,33.0,5.411,219400.0,0,0,1,0,0,5.890909,1.149421,0.174691
-117.95,34.14,13.0,4.5594,184500.0,0,0,1,0,0,5.084321,1.101244,0.183985
